PERIODO	COLE_COD_DANE	COLE_INST_NOMBRE	COLE_CODMPIO_COLEGIO	COLE_MPIO_MUNICIPIO	COLE_COD_DEPTO	COLE_DEPTO_COLEGIO	COLE_NATURALEZA	COLE_GRADO	COLE_CALENDARIO_COLEGIO	COLE_GENEROPOBLACION	MATRICULADOS_ULTIMOS_3	EVALUADOS_ULTIMOS_3	INDICE_MATEMATICAS	INDICE_C_NATURALES	INDICE_SOCIALES_CIUDADANAS	INDICE_LECTURA_CRITICA	INDICE_INGLES	INDICE_TOTAL	COLE_CATEGORIA
20182	123466000021	I.E. SAN BERNARDO	23466	MONTELÍBANO	23	CORDOBA	OFICIAL	11	A	MI	369	364	0,7076	0,7095	0,6953	0,7292	0,6616	0,7067	B
20182	154874000806	COL LUIS GABRIEL CASTRO	54874	VILLA DEL ROSARIO	54	NORTE SANTANDER	OFICIAL	11	A	MI	515	498	0,6767	0,6879	0,6519	0,701	0,6096	0,674	B
20182	123555000230	INST.EDUC.ALFONSO BUILES CORREA	23555	PLANETA RICA	23	CORDOBA	OFICIAL	11	A	MI	344	318	0,6122	0,6502	0,6084	0,6451	0,6061	0,6272	C
20182	268101000136	INSTITUTO  AGROPECUARIO SANTA ROSA	68101	BOLÍVAR	68	SANTANDER	OFICIAL	11	A	MI	45	41	0,6404	0,6222	0,5684	0,6129	0,5588	0,607	D
20182	120011000024	I.E. GUILLERMO LEON VALENCIA	20011	AGUACHICA	20	CESAR	OFICIAL	11	A	MI	600	600	0,7341	0,7346	0,7131	0,7446	0,7195	0,7307	A
20182	120011001012	I.E. LA UNIÓN	20011	AGUACHICA	20	CESAR	OFICIAL	11	A	MI	133	131	0,6762	0,6796	0,6293	0,6781	0,6629	0,6656	C
20182	123466000382	INSTITUCION EDUCATIVA SAN JORGE	23466	MONTELÍBANO	23	CORDOBA	OFICIAL	11	A	MI	359	315	0,6358	0,6564	0,6283	0,6658	0,6107	0,6438	C
20182	123466001311	INST. EDC.MARIA GORETTI	23466	MONTELÍBANO	23	CORDOBA	OFICIAL	11	A	F	163	163	0,7062	0,7265	0,7213	0,7359	0,7017	0,7209	A
20182	141298000426	IE BARRIOS UNIDOS	41298	GARZÓN	41	HUILA	OFICIAL	11	A	MI	186	183	0,6739	0,6778	0,6496	0,6984	0,642	0,6724	B
20182	241298000293	IE TULIO ARBELAEZ	41298	GARZÓN	41	HUILA	OFICIAL	11	A	MI	70	65	0,7156	0,7198	0,714	0,7431	0,6742	0,7194	B
20182	111102000958	COLEGIO PORFIRIO BARBA JACOB (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	447	421	0,6706	0,6926	0,6617	0,7019	0,7079	0,6837	B
20182	220550005573	I.E. ERNESTINA CASTRO DE AGUILAR	20550	PELAYA	20	CESAR	OFICIAL	11	A	MI	81	81	0,6467	0,6545	0,6149	0,6686	0,6358	0,6454	C
20182	147170000014	INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO SANTANDER	47170	CHIVOLO	47	MAGDALENA	OFICIAL	11	A	MI	268	249	0,604	0,6166	0,5961	0,6383	0,6024	0,6129	D
20182	147170000014	INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO SANTANDER	47170	CHIVOLO	47	MAGDALENA	OFICIAL	26	A	MI	51	42	0,4456	0,4968	0,4756	0,532	0,5083	0,4891	D
20182	263272000388	FRANCISCO MIRANDA	63272	FILANDIA	63	QUINDIO	OFICIAL	11	A	MI	41	40	0,6922	0,6838	0,6798	0,7225	0,6394	0,6903	B
20182	276318000111	IE JOSE CELESTINO MUTIS	76318	GUACARÍ	76	VALLE	OFICIAL	11	A	MI	58	55	0,634	0,6777	0,6135	0,6788	0,6082	0,6477	C
20182	215238000927	INSTITUTO TECNICO JOSE MIGUEL SILVA PLAZAS	15238	DUITAMA	15	BOYACA	OFICIAL	11	A	MI	74	72	0,7254	0,7289	0,6941	0,7272	0,6569	0,7141	B
20182	220001002783	I.E. SAN ISIDRO LABRADOR	20001	VALLEDUPAR	20	CESAR	OFICIAL	11	A	MI	158	148	0,6039	0,6384	0,601	0,6438	0,581	0,6187	D
20182	386749000045	IE CHAMPAGNAT	86749	SIBUNDOY	86	PUTUMAYO	OFICIAL	11	A	MI	227	225	0,7108	0,715	0,692	0,7301	0,691	0,7103	B
20182	386749000045	IE CHAMPAGNAT	86749	SIBUNDOY	86	PUTUMAYO	OFICIAL	26	A	MI	46	41	0,5738	0,606	0,6007	0,6232	0,5902	0,6001	D
20182	170713000844	INST EDUC MANUEL ANGEL ANACHURY	70713	SAN ONOFRE	70	SUCRE	OFICIAL	11	A	MI	253	249	0,5743	0,5949	0,5638	0,6187	0,564	0,5861	D
20182	176001001681	INSTITUCION EDUCATIVA ALBERTO CARVAJAL BORRERO	76001	CALI	76	VALLE	OFICIAL	11	A	MI	205	192	0,672	0,6895	0,6591	0,7106	0,6907	0,6834	B
20182	247570000352	INSTITUCION EDUCATIVA DEPARTAMENTAL SAN JUAN DE PALOS PRIETOS	47570	PUEBLOVIEJO	47	MAGDALENA	OFICIAL	11	A	MI	79	66	0,4821	0,5301	0,4888	0,5647	0,5326	0,5177	D
20182	120001068241	IE JOAQUIN OCHOA MAESTRE	20001	VALLEDUPAR	20	CESAR	OFICIAL	11	A	MI	331	329	0,6282	0,6469	0,6264	0,677	0,616	0,6424	C
20182	120001000018	IE JOSE EUGENIO MARTINEZ	20001	VALLEDUPAR	20	CESAR	OFICIAL	11	A	MI	591	558	0,6523	0,6809	0,6554	0,6964	0,6178	0,6672	C
20182	186001003603	IE FIDEL DE MONTCLAR	86001	MOCOA	86	PUTUMAYO	OFICIAL	11	A	MI	91	87	0,7312	0,7407	0,6902	0,7469	0,7479	0,7288	A
20182	186001003603	IE FIDEL DE MONTCLAR	86001	MOCOA	86	PUTUMAYO	OFICIAL	26	A	MI	285	235	0,5425	0,5644	0,5511	0,6129	0,5409	0,5657	D
20182	223555000102	INSTITUCION EDUCATIVA PLAZA BONITA	23555	PLANETA RICA	23	CORDOBA	OFICIAL	11	A	MI	98	92	0,673	0,6704	0,6255	0,6759	0,6067	0,657	C
20182	176001003586	INSTITUCION EDUCATIVA JUAN DE AMPUDIA	76001	CALI	76	VALLE	OFICIAL	11	A	MI	375	367	0,7125	0,7171	0,7202	0,7463	0,7141	0,7233	A
20182	150573000121	IE RAFAEL URIBE URIBE	50573	PUERTO LÓPEZ	50	META	OFICIAL	11	A	MI	166	164	0,6918	0,679	0,6445	0,7005	0,6229	0,6746	B
20182	150573000015	IE CAPITAN MIGUEL LARA	50573	PUERTO LÓPEZ	50	META	OFICIAL	11	A	MI	86	85	0,689	0,6947	0,6435	0,7013	0,6524	0,6799	B
20182	185315000084	IE TEC ANTONIO NARIÑO	85315	SÁCAMA	85	CASANARE	OFICIAL	11	A	MI	53	53	0,7264	0,7456	0,6859	0,7153	0,6422	0,7125	B
20182	150313000984	IE LUIS CARLOS GALAN SARMIENTO	50313	GRANADA	50	META	OFICIAL	11	A	MI	440	422	0,7033	0,7123	0,6821	0,7208	0,6883	0,7034	B
20182	163401000026	ANTONIO NARINO	63401	LA TEBAIDA	63	QUINDIO	OFICIAL	11	A	MI	99	88	0,6368	0,6346	0,5994	0,6507	0,6305	0,6304	C
20182	105197000160	I. E. COCORNA	5197	COCORNÁ	5	ANTIOQUIA	OFICIAL	11	A	MI	251	238	0,7183	0,7179	0,6911	0,7366	0,7333	0,7173	B
20182	105197000160	I. E. COCORNA	5197	COCORNÁ	5	ANTIOQUIA	OFICIAL	26	A	MI	106	89	0,5776	0,5746	0,5626	0,6275	0,5767	0,5849	D
20182	219585000304	I.E. MANUEL MARÍA MOSQUERA	19585	PURACÉ	19	CAUCA	OFICIAL	11	A	MI	124	121	0,6422	0,6559	0,6223	0,6708	0,6152	0,6453	C
20182	263548000298	LUIS GRANADA MEJIA	63548	PIJAO	63	QUINDIO	OFICIAL	11	A	MI	51	50	0,7024	0,7157	0,7334	0,749	0,7633	0,7281	A
20182	125175000299	I.E. JOSE JOAQUIN CASAS	25175	CHÍA	25	CUNDINAMARCA	OFICIAL	11	A	MI	218	209	0,7465	0,725	0,7076	0,7422	0,7439	0,7314	A
20182	352356000173	INSTITUCION EDUCATIVA NACIONAL SEMINARIO	52356	IPIALES	52	NARIÑO	OFICIAL	11	A	MI	177	174	0,8356	0,8454	0,8089	0,8236	0,8156	0,8274	A+
20182	315238000158	COLEGIO LA PRESENTACIÓN	15238	DUITAMA	15	BOYACA	NO OFICIAL	11	A	MI	287	269	0,816	0,8062	0,8	0,8037	0,8059	0,8064	A+
20182	468444000441	COLEGIO TECNICO AGROPECUARIO  NUESTRA SEÑORA DE LA PAZ	68444	MATANZA	68	SANTANDER	OFICIAL	11	A	MI	51	51	0,6799	0,7015	0,6596	0,71	0,6583	0,6855	B
20182	105212000082	I. E. SAN LUIS GONZAGA	5212	COPACABANA	5	ANTIOQUIA	OFICIAL	11	A	MI	329	317	0,7486	0,7376	0,7126	0,7482	0,7525	0,738	A
20182	105212000368	I. E. VILLANUEVA	5212	COPACABANA	5	ANTIOQUIA	OFICIAL	11	A	MI	69	68	0,7503	0,7221	0,7004	0,7293	0,7126	0,7245	A
20182	105579000259	I. E. AMERICA	5579	PUERTO BERRÍO	5	ANTIOQUIA	OFICIAL	11	A	MI	134	122	0,6063	0,5976	0,6029	0,6657	0,5866	0,6157	D
20182	105847000241	I. E. R. JAIPERA	5847	URRAO	5	ANTIOQUIA	OFICIAL	11	A	MI	118	114	0,6137	0,5943	0,5871	0,6532	0,5845	0,61	D
20182	105847000771	I. E. ESCUELA NORMAL SUPERIOR SAGRADA FAMILIA	5847	URRAO	5	ANTIOQUIA	OFICIAL	11	A	MI	304	300	0,7067	0,6948	0,6999	0,7358	0,6539	0,705	B
20182	111001075752	COLEGIO SOTAVENTO (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	106	101	0,7573	0,7306	0,71	0,764	0,7606	0,742	A
20182	111001076201	COLEGIO DIEGO MONTAÑA CUÉLLAR (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	550	518	0,667	0,6865	0,6521	0,685	0,6512	0,671	B
20182	111001076767	COLEGIO CASTILLA (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	812	762	0,7314	0,7383	0,727	0,7494	0,7262	0,7357	A
20182	111001014974	COLEGIO FRANCISCO DE MIRANDA (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	344	331	0,7139	0,7275	0,7117	0,7386	0,7072	0,7217	A
20182	111001008389	COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO  (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	324	299	0,7395	0,7358	0,7122	0,7432	0,726	0,7322	A
20182	111001009521	COLEGIO ROBERT F. KENNEDY (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	505	474	0,7248	0,7291	0,7272	0,7492	0,7374	0,7329	A
20182	118247003607	I.E. MARCO FIDEL SUAREZ	18247	EL DONCELLO	18	CAQUETA	OFICIAL	11	A	MI	141	139	0,701	0,7247	0,6589	0,7112	0,675	0,6971	B
20182	183247000213	I.E RUFINO QUICHOYA	18247	EL DONCELLO	18	CAQUETA	OFICIAL	11	A	MI	144	135	0,7017	0,6905	0,6685	0,7113	0,6478	0,6895	B
20182	183247000272	I.E JORGE ABEL MOLINA	18247	EL DONCELLO	18	CAQUETA	OFICIAL	11	A	MI	57	57	0,6808	0,6911	0,661	0,7195	0,7287	0,6912	B
20182	125328000153	I.E.D. MARCO FIDEL SUAREZ	25328	GUAYABAL DE SÍQUIMA	25	CUNDINAMARCA	OFICIAL	11	A	MI	128	128	0,6837	0,6982	0,6896	0,7025	0,6554	0,6906	B
20182	283001002092	NUEVA JERUSALEM	18001	FLORENCIA	18	CAQUETA	OFICIAL	11	A	MI	12	11	0,592	0,6391	0,62	0,6286	0,6393	0,6214	C
20182	119001001474	SAGRADO CORAZ¿N DE JES¿S	19001	POPAYÁN	19	CAUCA	OFICIAL	11	A	F	233	224	0,8165	0,8151	0,7985	0,8155	0,8125	0,8115	A+
20182	283753001541	I.E.R. GUAYABAL	18753	SAN VICENTE DEL CAGUÁN	18	CAQUETA	OFICIAL	11	A	MI	17	15	0,5689	0,6466	0,5888	0,6165	0,6051	0,6052	D
20182	215572000181	I.E.T. JOSE JOAQUIN ORTIZ	15572	PUERTO BOYACÁ	15	BOYACA	OFICIAL	11	A	MI	87	83	0,6345	0,6544	0,6108	0,6765	0,6132	0,6416	C
20182	105148000308	I. E. FRAY JULIO TOBON B.	5148	EL CARMEN DE VIBORAL	5	ANTIOQUIA	OFICIAL	11	A	MI	480	473	0,7623	0,7583	0,7492	0,7856	0,7615	0,7637	A
20182	111001046931	COLEGIO ATABANZHA (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	267	232	0,6713	0,6643	0,6532	0,6946	0,6501	0,6693	C
20182	111001047571	COLEGIO ARBORIZADORA ALTA (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	415	383	0,6651	0,6862	0,6516	0,6889	0,6459	0,6709	B
20182	105212000830	I. E.  LA TRINIDAD	5212	COPACABANA	5	ANTIOQUIA	OFICIAL	11	A	MI	168	165	0,7363	0,7333	0,7213	0,7622	0,7383	0,7383	A
20182	205212000061	I. E. R. GRANJAS INFANTILES	5212	COPACABANA	5	ANTIOQUIA	OFICIAL	11	A	MI	79	78	0,6454	0,6601	0,6594	0,6958	0,6503	0,6641	C
20182	111001009652	COLEGIO CENTRO INTEGRAL  JOSE MARIA CORDOBA (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	811	716	0,7055	0,7127	0,6891	0,7226	0,7023	0,7071	B
20182	166001000913	IE RAFAEL URIBE URIBE	66001	PEREIRA	66	RISARALDA	OFICIAL	11	A	MI	176	175	0,7189	0,728	0,6934	0,7326	0,7398	0,7199	B
20182	166001002495	IE GIMNASIO RISARALDA	66001	PEREIRA	66	RISARALDA	OFICIAL	11	A	MI	117	112	0,672	0,68	0,6784	0,7129	0,6911	0,6862	B
20182	183592000323	I.E SAGRADOS CORAZONES	18592	PUERTO RICO	18	CAQUETA	OFICIAL	11	A	MI	271	262	0,6455	0,6553	0,6361	0,6783	0,6052	0,65	C
20182	266001001370	IE LA PALMILLA	66001	PEREIRA	66	RISARALDA	OFICIAL	11	A	MI	52	50	0,6723	0,6953	0,7132	0,7329	0,6566	0,6998	B
20182	266001001370	IE LA PALMILLA	66001	PEREIRA	66	RISARALDA	OFICIAL	26	A	MI	72	58	0,5099	0,5376	0,5398	0,58	0,5192	0,5401	D
20182	105628000227	I. E. SAN JOSE	5628	SABANALARGA	5	ANTIOQUIA	OFICIAL	11	A	MI	101	93	0,6377	0,6442	0,6465	0,6556	0,631	0,6448	C
20182	181065002048	INSTITUCION EDUCATIVA LICEO DEL LLANO	81065	ARAUQUITA	81	ARAUCA	OFICIAL	11	A	MI	176	176	0,759	0,7598	0,7432	0,7676	0,7661	0,7581	A
20182	281736002581	IE AGROPECUARIO JOSE ODEL LIZARAZO	81736	SARAVENA	81	ARAUCA	OFICIAL	11	A	MI	88	86	0,6772	0,682	0,6427	0,6924	0,6025	0,6681	C
20182	281001001646	I.E. MATECANDELA	81001	ARAUCA	81	ARAUCA	OFICIAL	11	A	MI	43	41	0,6803	0,6628	0,6021	0,6671	0,6432	0,6523	C
20182	166001000484	IE LA VILLA	66001	PEREIRA	66	RISARALDA	OFICIAL	11	A	MI	180	171	0,6759	0,6874	0,6755	0,7116	0,6718	0,6864	B
20182	181001000777	INSTITUCION EDUCATIVA TECNICO CRISTO REY	81001	ARAUCA	81	ARAUCA	OFICIAL	11	A	MI	287	283	0,7731	0,7602	0,7338	0,7622	0,7328	0,7554	A
20182	215507000530	I.E. SAN JOSE DE NAZARETH	15507	OTANCHE	15	BOYACA	OFICIAL	11	A	MI	11	9	0,5706	0,6207	0,5514	0,5862	0,5639	0,5808	D
20182	115542000025	I.E. INDALECIO VASQUEZ	15542	PESCA	15	BOYACA	OFICIAL	11	A	MI	114	110	0,7149	0,7156	0,6837	0,7	0,6446	0,699	B
20182	111001015814	COLEGIO REPUBLICA DE CHINA (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	384	366	0,7334	0,7363	0,7126	0,7419	0,7369	0,7315	A
20182	152381000120	INSTITUCION EDUCATIVA SAN BARTOLOME DE LA FLORIDA	52381	LA FLORIDA	52	NARIÑO	OFICIAL	11	A	MI	104	102	0,7416	0,7456	0,7142	0,7445	0,7326	0,7362	A
20182	111001028258	COLEGIO RAFAEL BERNAL JIMENEZ (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	268	242	0,7263	0,7273	0,7202	0,7385	0,7188	0,7274	A
20182	119001000265	TECNICO INDUSTRIAL	19001	POPAYÁN	19	CAUCA	OFICIAL	11	A	MI	380	373	0,7634	0,7588	0,7354	0,7656	0,7177	0,7529	A
20182	115531000015	I.E.T NACIONALIZADO DE PAUNA	15531	PAUNA	15	BOYACA	OFICIAL	11	A	MI	194	185	0,6851	0,7004	0,6775	0,6995	0,6513	0,6876	B
20182	111001024830	COLEGIO FRANCISCO PRIMERO S.S. (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	104	97	0,6775	0,6923	0,6776	0,7024	0,7334	0,691	B
20182	111001014001	COLEGIO EDUARDO SANTOS (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	202	186	0,7183	0,721	0,7049	0,7224	0,7047	0,7157	B
20182	111001076937	COLEGIO SAN FRANCISCO (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	573	545	0,6912	0,7061	0,672	0,7084	0,683	0,6936	B
20182	111001030830	COLEGIO UNION EUROPEA (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	308	295	0,6629	0,6798	0,6501	0,6897	0,6628	0,67	B
20182	215632000681	IE JOSE MARIA CORDOBA	15632	SABOYÁ	15	BOYACA	OFICIAL	11	A	MI	110	108	0,6524	0,6689	0,6004	0,6417	0,6214	0,6393	C
20182	115646000019	IE TECNICA NACIONALIZADA DE SAMACA	15646	SAMACÁ	15	BOYACA	OFICIAL	11	A	MI	394	391	0,7147	0,7014	0,6855	0,7151	0,676	0,702	B
20182	115600000014	IE SAN ANTONIO	15600	RÁQUIRA	15	BOYACA	OFICIAL	11	A	MI	111	108	0,7161	0,7014	0,6651	0,6905	0,6516	0,6901	B
20182	111001012963	COLEGIO BENJAMIN HERRERA (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	476	457	0,7255	0,7336	0,7038	0,7385	0,7205	0,725	A
20182	111001012971	COLEGIO RAFAEL DELGADO SALGUERO (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	135	124	0,7068	0,7115	0,6708	0,7093	0,682	0,6983	B
20182	111001011029	COLEGIO REINO DE HOLANDA (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	375	366	0,7048	0,691	0,6561	0,711	0,681	0,69	B
20182	111001032450	COLEGIO BERNARDO JARAMILLO (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	373	350	0,7076	0,7059	0,671	0,7159	0,6795	0,6985	B
20182	105129000071	I. E. FEDERICO ANGEL	5129	CALDAS	5	ANTIOQUIA	OFICIAL	11	A	MI	322	306	0,6522	0,6738	0,6518	0,6938	0,6768	0,6686	C
20182	183001000991	TECNICO INDUSTRIAL	18001	FLORENCIA	18	CAQUETA	OFICIAL	11	A	MI	479	468	0,7714	0,7465	0,7305	0,758	0,7369	0,7505	A
20182	111001034045	COLEGIO LA FLORESTA SUR (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	272	263	0,7214	0,7128	0,689	0,7344	0,7281	0,7155	B
20182	452110000861	INSTITUCION EDUCATIVA JUBANGUANA	52110	BUESACO	52	NARIÑO	OFICIAL	11	A	MI	65	64	0,6286	0,6673	0,644	0,6775	0,6172	0,6515	C
20182	252258000390	INSTITUCION EDUCATIVO  AGROPECUARIA INGA DE APONTE	52258	EL TABLÓN DE GÓMEZ	52	NARIÑO	OFICIAL	11	A	MI	55	55	0,6702	0,694	0,6861	0,6792	0,6581	0,6805	B
20182	223417000754	IE JESUS DE NAZARETH	23417	LORICA	23	CORDOBA	OFICIAL	11	A	MI	240	238	0,5865	0,6361	0,5735	0,6306	0,5883	0,6053	D
20182	223417001793	INSTITUCION EDUCATIVA LA UNION	23417	LORICA	23	CORDOBA	OFICIAL	11	A	MI	266	243	0,5965	0,6266	0,5791	0,6321	0,593	0,6074	D
20182	223417001351	IE SAN ANTERITO	23417	LORICA	23	CORDOBA	OFICIAL	11	A	MI	100	97	0,5661	0,5904	0,5581	0,6273	0,5641	0,5838	D
20182	223417000461	IE SAN LUIS CAMPO ALEGRE	23417	LORICA	23	CORDOBA	OFICIAL	11	A	MI	134	122	0,5611	0,6013	0,5725	0,624	0,5838	0,5893	D
20182	105631000491	I. E. CONCEJO DE SABANETA JOSE MARIA CEBALLOS BOTERO	5631	SABANETA	5	ANTIOQUIA	OFICIAL	11	A	MI	109	106	0,7385	0,7388	0,7516	0,7615	0,7525	0,748	A
20182	205631000160	I. E. MARIA AUXILIADORA	5631	SABANETA	5	ANTIOQUIA	OFICIAL	11	A	MI	73	72	0,6776	0,6837	0,7074	0,7283	0,6912	0,6986	B
20182	111001009971	COLEGIO REPUBLICA DE COLOMBIA (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	525	515	0,7551	0,7582	0,757	0,7685	0,7399	0,7582	A
20182	111001014958	COLEGIO CLEMENCIA HOLGUIN DE URDANETA (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	86	84	0,7278	0,7172	0,6959	0,7277	0,7015	0,716	B
20182	111001014591	COLEGIO MANUEL DEL SOCORRO RODRIGUEZ (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	395	359	0,6786	0,6949	0,6561	0,6991	0,679	0,6819	B
20182	115757000395	IE ESCUELA NORMAL SUPERIOR 	15757	SOCHA	15	BOYACA	OFICIAL	11	A	MI	138	130	0,6714	0,671	0,6371	0,6839	0,6438	0,6642	C
20182	115757000026	I.E. TECNICA PEDRO JOSE SARMIENTO	15757	SOCHA	15	BOYACA	OFICIAL	11	A	MI	166	166	0,7263	0,7107	0,6908	0,7286	0,701	0,7131	B
20182	111001006483	COLEGIO ANTONIO NARIÑO (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	431	407	0,7066	0,7148	0,6974	0,7304	0,6965	0,7111	B
20182	215621000035	IE RANCHO GRANDE	15621	RONDÓN	15	BOYACA	OFICIAL	11	A	MI	45	43	0,6887	0,7171	0,6885	0,7157	0,6813	0,7009	B
20182	111001027251	COLEGIO LEON DE GREIFF (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	227	215	0,6623	0,6724	0,6276	0,6827	0,6451	0,66	C
20182	111001027324	COLEGIO FLORENTINO GONZALEZ (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	427	418	0,6856	0,6969	0,6859	0,7265	0,6928	0,6983	B
20182	111001086789	COLEGIO RAFAEL NUÑEZ  (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	232	226	0,734	0,734	0,7201	0,7461	0,7166	0,7322	A
20182	111001011070	COLEGIO MIGUEL ANTONIO CARO (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	297	281	0,7072	0,7314	0,696	0,7301	0,6993	0,7149	B
20182	111001018333	COLEGIO EL RODEO (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	251	242	0,7428	0,7445	0,7242	0,7533	0,7138	0,7391	A
20182	111001018341	COLEGIO FRANCISCO JAVIER MATIZ (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	254	245	0,673	0,6852	0,6642	0,7172	0,7037	0,6864	B
20182	452381000387	INSTITUCION EDUCATIVA GUSTIN SANTACRUZ	52381	LA FLORIDA	52	NARIÑO	OFICIAL	11	A	MI	22	21	0,7439	0,7474	0,7191	0,7453	0,6312	0,7307	A
20182	152320000011	INSTITUCION EDUCATIVA NUESTRA SEÑORA DE LAS NIEVES	52320	GUAITARILLA	52	NARIÑO	OFICIAL	11	A	MI	238	230	0,7366	0,7362	0,7099	0,7295	0,7302	0,7282	A
20182	152320000038	INSTITUCION EDUCATIVA TECNICA MARIA AUXILIADORA	52320	GUAITARILLA	52	NARIÑO	OFICIAL	11	A	MI	117	115	0,7404	0,7177	0,6896	0,7213	0,6566	0,7126	B
20182	183001000737	JUAN BAUTISTA LA SALLE	18001	FLORENCIA	18	CAQUETA	OFICIAL	11	A	MI	293	286	0,7059	0,6968	0,6791	0,7144	0,6472	0,6951	B
20182	111001016004	COLEGIO LA BELLEZA LOS LIBERTADORES (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	159	155	0,6593	0,6882	0,6534	0,6971	0,6769	0,6747	B
20182	205308000452	I. E. SAN ANDRES	5308	GIRARDOTA	5	ANTIOQUIA	OFICIAL	11	A	MI	74	71	0,7222	0,7288	0,7252	0,7505	0,708	0,7299	A
20182	115491000017	I.E. TECNICA DE NOBSA	15491	NOBSA	15	BOYACA	OFICIAL	11	A	MI	344	328	0,7098	0,7156	0,6919	0,725	0,7025	0,7099	B
20182	273168000908	INSTITUCION EDUCATIVA SIMON BOLIVAR	73168	CHAPARRAL	73	TOLIMA	OFICIAL	11	A	MI	84	81	0,6137	0,6343	0,6185	0,6675	0,6147	0,6321	C
20182	105250000169	I. E. EL BAGRE	5250	EL BAGRE	5	ANTIOQUIA	OFICIAL	11	A	MI	317	307	0,645	0,6279	0,6483	0,6842	0,6164	0,6487	C
20182	119212000059	INSTITUCION EDUCATIVA JOSE MARIA OBANDO	19212	CORINTO	19	CAUCA	OFICIAL	11	A	MI	202	197	0,6398	0,6593	0,6214	0,6723	0,6458	0,648	C
20182	188001000135	INSTITUCION EDUCATIVA TECNICO INDUSTRIAL	88001	SAN ANDRÉS	88	SAN ANDRES	OFICIAL	11	A	MI	125	120	0,5786	0,5873	0,5651	0,6422	0,6233	0,5956	D
20182	111001013170	COLEGIO SAN RAFAEL (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	411	382	0,6914	0,7016	0,6708	0,7195	0,7476	0,6998	B
20182	108758000244	INSTITUCION EDUCATIVA JOSEFA DONADO	8758	SOLEDAD	8	ATLANTICO	OFICIAL	11	A	MI	35	30	0,5213	0,5825	0,5346	0,6089	0,5891	0,5639	D
20182	254001004087	INST TEC JORGE GAITAN DURAN	54001	CÚCUTA	54	NORTE SANTANDER	OFICIAL	11	A	MI	139	139	0,6395	0,6487	0,5879	0,658	0,6165	0,6322	C
20182	154001002276	COL GONZALO RIVERA LAGUADO	54001	CÚCUTA	54	NORTE SANTANDER	OFICIAL	11	A	MI	185	181	0,6984	0,7067	0,6585	0,7122	0,6807	0,6929	B
20182	108758000121	INSTITUCION EDUCATIVA LUIS R. CAPARROSO	8758	SOLEDAD	8	ATLANTICO	OFICIAL	11	A	MI	198	187	0,6731	0,6689	0,6499	0,6917	0,6967	0,6729	B
